season,week,season_type,game_id,player_id,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,ingest_run_id
2026,1,REG,2026_01_BAL_IND,00-0041043,IND,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041044,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041045,JAX,CLE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041046,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0041048,TB,CIN,3,3,36,0,0,0,34,2.0,2,2.31741993426112,0,2,1,0,0,1.05882352941176,0.111111111111111,0.237762237762238,0.333100233100233,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0041052,SF,LA,1,1,5,0,0,0,-5,10.0,0,0.179298444883898,0,0,0,0,0,-1.0,0.0294117647058824,-0.0335570469798658,0.0206277141729175,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0041057,TB,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041060,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041063,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0041064,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041066,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041067,NO,DET,3,4,42,0,0,0,40,7.0,2,3.17787699772464,0,2,1,0,0,1.05,0.0769230769230769,0.082815734989648,0.173355629877369,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0041078,SF,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0041093,ARI,LAC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0041094,TB,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0041096,WAS,PHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041099,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041100,JAX,CLE,2,2,20,1,0,0,18,2.0,2,2.19564546074253,0,1,1,0,0,1.11111111111111,0.0952380952380952,0.0743801652892562,0.194923258559622,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0041109,NE,SEA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0041111,IND,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041112,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0041125,IND,BAL,1,1,0,0,0,0,-2,2.0,0,-1.75167942097931,0,0,0,0,0,0.0,0.0344827586206897,-0.0099502487562189,0.0447589638016813,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041126,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041131,CLE,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0041145,NYG,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041148,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041167,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041175,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_WAS_PHI,00-0041182,WAS,PHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0041227,IND,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041305,HOU,BUF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0041320,IND,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041326,NO,DET,1,2,-2,0,0,0,5,4.0,0,-1.28628242237028,0,0,0,0,0,-0.4,0.0384615384615385,0.010351966873706,0.0649386845039019,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041354,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_SF_LA,00-0041363,SF,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041390,NO,DET,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041391,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0041392,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041393,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0041395,NE,SEA,1,1,2,1,0,0,2,0.0,1,0.840626145160059,0,0,0,0,0,1.0,0.032258064516129,0.00904977375565611,0.0547219384031528,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041397,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041398,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041401,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041438,TEN,NYJ,4,6,38,0,0,0,67,9.0,1,0.303613040363416,0,2,0,0,0,0.567164179104478,0.214285714285714,0.352631578947368,0.568270676691729,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041444,BUF,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041445,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041447,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NO_DET,00-0041459,DET,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0041464,CIN,TB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041465,HOU,BUF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041469,ATL,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041470,GB,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041471,CLE,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_BUF_HOU,00-0041472,HOU,BUF,1,1,16,0,0,0,14,2.0,1,1.04552066372707,0,1,1,0,0,1.14285714285714,0.027027027027027,0.0434782608695652,0.0709753231492362,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041478,CAR,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041479,TEN,NYJ,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ATL_PIT,00-0041490,PIT,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041495,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0041496,DEN,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0041497,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0041501,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_TB_CIN,00-0041502,TB,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041503,JAX,CLE,1,1,9,0,0,0,2,7.0,0,0.931658236077055,0,0,0,0,0,4.5,0.0476190476190476,0.00826446280991736,0.0772136953955136,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041508,TEN,NYJ,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0041509,NYG,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041511,NYJ,TEN,1,1,30,0,0,0,4,26.0,1,3.58215110830497,0,1,1,1,0,7.5,0.0434782608695652,0.0238095238095238,0.0818840579710145,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0041512,SEA,NE,2,2,6,0,0,0,-1,7.0,0,-0.697155370609835,0,0,0,0,0,-6.0,0.0833333333333333,-0.00649350649350649,0.120454545454545,20260925T013701Z
2026,1,REG,2026_01_BAL_IND,00-0041518,IND,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041521,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041522,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041523,MIA,LV,5,7,94,0,0,0,97,35.0,3,1.58381589963726,0,5,2,2,0,0.969072164948454,0.259259259259259,0.313915857605178,0.608629989212513,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041524,MIA,LV,0,1,0,0,0,0,6,0.0,0,-0.635939047206193,0,0,0,0,0,0.0,0.037037037037037,0.0194174757281553,0.0691477885652643,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041525,MIA,LV,1,2,25,0,0,0,42,3.0,1,1.47936001827475,0,1,1,1,0,0.595238095238095,0.0740740740740741,0.135922330097087,0.206256742179072,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041528,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041529,MIA,LV,0,2,0,0,0,0,24,0.0,0,-2.97507894452428,0,0,0,0,0,0.0,0.0740740740740741,0.0776699029126214,0.165480043149946,20260925T013701Z
2026,1,REG,2026_01_MIA_LV,00-0041533,MIA,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DAL_NYG,00-0041537,DAL,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CHI_CAR,00-0041538,CHI,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0041543,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_ARI_LAC,00-0041544,LAC,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_DEN_KC,00-0041545,KC,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_CLE_JAX,00-0041547,CLE,JAX,4,5,43,0,1,1,63,15.0,2,-1.8038932220079,0,1,1,1,0,0.682539682539683,0.227272727272727,0.276315789473684,0.53433014354067,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041549,NYJ,TEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0041569,NE,SEA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041581,MIN,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0023459,PIT,NE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0025565,ATL,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0026190,BAL,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0026498,LA,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0027857,SF,MIA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0027940,DAL,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0027962,NO,BAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0027969,PIT,NE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0029604,LV,LAC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0029606,MIN,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0029607,NYJ,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0029692,DAL,WAS,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0029714,MIN,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0029892,SF,MIA,2,2,27,1,0,0,19,8.0,2,3.64390833571088,0,1,1,1,0,1.42105263157895,0.0952380952380952,0.105555555555556,0.216746031746032,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0030070,BAL,NO,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0030092,CAR,ATL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0030140,WAS,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0030279,IND,KC,1,5,5,0,0,0,31,0.0,0,-7.63333810380843,0,0,0,0,0,0.161290322580645,0.166666666666667,0.191358024691358,0.383950617283951,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0030294,LAC,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0030506,KC,IND,9,11,101,1,0,0,56,66.0,7,5.10771950898762,0,7,3,0,0,1.80357142857143,0.255813953488372,0.213740458015267,0.533339250843245,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0030561,PHI,TEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0030565,NYJ,GB,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0031040,LAC,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031054,NE,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031136,PIT,NE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031203,CHI,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031270,NYG,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031279,ATL,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031330,NE,PIT,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031360,MIN,CHI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031381,LA,NYG,8,10,195,2,0,0,198,46.0,7,11.7529493872426,0,7,6,4,1,0.984848484848485,0.333333333333333,0.598187311178248,0.918731117824773,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031388,LA,NYG,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0031408,SF,MIA,3,3,54,0,0,0,40,14.0,3,4.73052399620065,0,3,2,1,0,1.35,0.142857142857143,0.222222222222222,0.36984126984127,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031411,SEA,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031492,SEA,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031503,NYG,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0031565,HOU,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031576,ATL,CAR,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031583,CHI,MIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0031588,WAS,DAL,5,6,47,2,0,0,72,4.0,4,5.55637339532148,0,2,1,1,0,0.652777777777778,0.176470588235294,0.200557103064067,0.405095854497788,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031610,CAR,ATL,3,3,33,2,0,0,26,7.0,3,5.5692339699599,0,2,0,0,0,1.26923076923077,0.09375,0.0836012861736334,0.199145900321543,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0031898,DEN,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031933,SEA,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0031957,TB,CLE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032065,MIA,SF,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032071,HOU,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032104,JAX,DEN,1,1,2,0,0,0,-6,8.0,0,-0.403705245116726,0,0,0,0,0,-0.333333333333333,0.0357142857142857,-0.0198675496688742,0.0396641438032166,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0032146,LAC,LV,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032164,JAX,DEN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032265,HOU,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0032268,WAS,DAL,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032378,IND,KC,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0032387,SEA,ARI,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0032392,ATL,CAR,2,4,20,0,0,0,13,15.0,2,1.57264766545268,0,1,0,0,0,1.53846153846154,0.129032258064516,0.0817610062893082,0.25078109149929,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032398,BAL,NO,1,3,6,0,0,0,93,0.0,1,-1.93360796011984,0,0,0,0,0,0.0645161290322581,0.103448275862069,0.289719626168224,0.35797615211086,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0032424,NYG,LA,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032445,CIN,HOU,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0032464,CHI,MIN,5,5,40,0,0,0,7,33.0,2,5.18972944156849,0,1,1,0,0,5.71428571428571,0.166666666666667,0.037037037037037,0.275925925925926,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032569,DEN,JAX,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032726,HOU,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032759,HOU,CIN,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032762,KC,IND,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032764,BAL,NO,3,3,19,0,0,0,-13,32.0,1,0.207428513327613,0,1,1,1,0,-1.46153846153846,0.103448275862069,-0.0404984423676012,0.126823504135783,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032775,SF,MIA,3,3,34,0,0,0,27,7.0,3,3.36045677351649,0,1,1,0,0,1.25925925925926,0.142857142857143,0.15,0.319285714285714,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0032889,TB,CLE,0,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,,0.0,0.0,0.0,20260925T013701Z
